# t_sec   Poft_Rzmin  Poft_Rzmax
6.968467100000000300e+02 4.640036485909510883e-07 9.747948763109699501e-07
7.013557700000000068e+02 4.641835480489971213e-07 9.773496506852143447e-07
7.058940099999999802e+02 4.661969084140375258e-07 9.826385249528300184e-07
7.104616099999999506e+02 4.676474298832355322e-07 9.861377121377512476e-07
7.150587699999999813e+02 4.702552122474997178e-07 9.914486511895239701e-07
7.196856699999999591e+02 4.718802628693934110e-07 9.958926484439389439e-07
7.243425200000000359e+02 4.730515464463706010e-07 9.997643466574889859e-07
7.290294900000000098e+02 4.762227824235151423e-07 1.006022053861811595e-06
7.337468000000000075e+02 4.792517157681182566e-07 1.011469605001678965e-06
7.384946300000000292e+02 4.804494934297380941e-07 1.016567711708345290e-06
7.432731800000000248e+02 4.821700586532187140e-07 1.022989398242461134e-06
7.480826499999999442e+02 4.843105096856437038e-07 1.027981839750508062e-06
7.529232399999999643e+02 4.853777238946521020e-07 1.031169304613067205e-06
7.577951500000000351e+02 4.876596439636361803e-07 1.035341858355018688e-06
7.626985899999999674e+02 4.877542579183865731e-07 1.034599365472745326e-06
7.676337499999999636e+02 4.883421766472289356e-07 1.033747740608510067e-06
7.726008500000000367e+02 4.904405262174264144e-07 1.039335472506113701e-06
7.776000900000000229e+02 4.924186898153897754e-07 1.044342217121267207e-06
7.826316799999999603e+02 4.948469836233448620e-07 1.047090418034858234e-06
7.876958200000000261e+02 4.973450206788771383e-07 1.051532361630205200e-06
7.927927399999999807e+02 5.005320437346022362e-07 1.059142551432094200e-06
7.979226300000000265e+02 5.025047901817712237e-07 1.062148367500667382e-06
8.030857200000000375e+02 5.045657877860303638e-07 1.063294234011571417e-06
8.082822200000000521e+02 5.073990564130494434e-07 1.068742356894838583e-06
8.135123399999999947e+02 5.101284154331267476e-07 1.073080774833866746e-06
8.187763099999999667e+02 5.085519509981763059e-07 1.075471062990564343e-06
8.240743300000000318e+02 5.072406035217079192e-07 1.079645296148801658e-06
8.294066400000000385e+02 5.102100359368952899e-07 1.085503250107328983e-06
8.347734500000000253e+02 5.110029084981979098e-07 1.089691981648081371e-06
8.401749899999999798e+02 5.124435042747442487e-07 1.096581727061318946e-06
8.456114800000000287e+02 5.151167402086075945e-07 1.099036822453751248e-06
8.510831399999999576e+02 5.174670784522128141e-07 1.096083387333607483e-06
8.565902200000000448e+02 5.186248927865015167e-07 1.093270987873083104e-06
8.621329200000000128e+02 5.197951340137778510e-07 1.092601105174119284e-06
8.677114900000000262e+02 5.205203866485416574e-07 1.097028948772079656e-06
8.733261599999999589e+02 5.204736964799554583e-07 1.102359266361835392e-06
8.789771600000000262e+02 5.224883617256098204e-07 1.107889893784090020e-06
8.846647299999999632e+02 5.246381955555337402e-07 1.113854501247344268e-06
8.903890900000000101e+02 5.266127928538188378e-07 1.117998390441476340e-06
8.961504999999999654e+02 5.291804961726087218e-07 1.121270774828115561e-06
9.019491900000000442e+02 5.312821444549609028e-07 1.125031174989714410e-06
9.077853999999999814e+02 5.321318166662085233e-07 1.118227879098616404e-06
9.136593699999999671e+02 5.341624710515799955e-07 1.115360903372231272e-06
9.195713500000000522e+02 5.369711736466605704e-07 1.120006298477581157e-06
9.255215899999999465e+02 5.398801481125193225e-07 1.123776881376182403e-06
9.315103299999999535e+02 5.433687210241843726e-07 1.131310852313940113e-06
9.375378200000000106e+02 5.466247480426582454e-07 1.133868230680211303e-06
9.436043100000000550e+02 5.477980188583737442e-07 1.136529384703249861e-06
9.497100599999999986e+02 5.500713980675070871e-07 1.144738343671137758e-06
9.558553100000000313e+02 5.498973876118048749e-07 1.145272780073184292e-06
9.620403300000000399e+02 5.455984856012189289e-07 1.135121474799864769e-06
9.682653699999999617e+02 5.455343173893086030e-07 1.130459701844354894e-06
9.745306799999999612e+02 5.435296996265498647e-07 1.131133362048861265e-06
9.808365400000000136e+02 5.427294827808969492e-07 1.133685276263661026e-06
9.871832100000000310e+02 5.452856226650296363e-07 1.140240374605209519e-06
9.935709399999999505e+02 5.451638111282285060e-07 1.141746022559405426e-06
1.000000000000000000e+03 5.468879669694020789e-07 1.144105327715738322e-06
1.006470659999999953e+03 5.489309078495912388e-07 1.150860037223505576e-06
1.012983200000000011e+03 5.495164361833308602e-07 1.149055985390887111e-06
1.019537869999999998e+03 5.509045835505164560e-07 1.146299500045149424e-06
1.026134949999999890e+03 5.511987297527850281e-07 1.145084305145775621e-06
1.032774730000000091e+03 5.500413341168393433e-07 1.140484572858763792e-06
1.039457470000000058e+03 5.517005179936683459e-07 1.142549176608802336e-06
1.046183440000000019e+03 5.553021638736145491e-07 1.149135772538174977e-06
1.052952939999999899e+03 5.578323320558844298e-07 1.154271905712779020e-06
1.059766249999999900e+03 5.588784209518165592e-07 1.159351708839293412e-06
1.066623640000000023e+03 5.569481528754232558e-07 1.164542152193063421e-06
1.073525399999999991e+03 5.556452711760160146e-07 1.168655895029956930e-06
1.080471819999999980e+03 5.574892009901311773e-07 1.173121080414033581e-06
1.087463189999999940e+03 5.599230499946226112e-07 1.173408730943571167e-06
1.094499800000000050e+03 5.628085267697150868e-07 1.175223449748879221e-06
1.101581940000000031e+03 5.618110573210913924e-07 1.177377921410452685e-06
1.108709900000000061e+03 5.625971954878872829e-07 1.179559044602927139e-06
1.115883990000000040e+03 5.644864559790246613e-07 1.186539870178709540e-06
1.123104499999999916e+03 5.655999013678656617e-07 1.192946112018124417e-06
1.130371730000000071e+03 5.689357182530169364e-07 1.199930613590063399e-06
1.137685989999999947e+03 5.709304839709344348e-07 1.203054073596929655e-06
1.145047569999999951e+03 5.723165994139565191e-07 1.202711299702832948e-06
1.152456789999999955e+03 5.730914486522622377e-07 1.203434189507540473e-06
1.159913950000000114e+03 5.751809748733339875e-07 1.201617783886416473e-06
1.167419360000000097e+03 5.774844941238182737e-07 1.199804371336479402e-06
1.174973340000000007e+03 5.800662424341339310e-07 1.203644016365463171e-06
1.182576189999999997e+03 5.827102400116218529e-07 1.207828651998949961e-06
1.190228239999999914e+03 5.861533146557936025e-07 1.213720081692810080e-06
1.197929810000000089e+03 5.888496280088887729e-07 1.218595767832145566e-06
1.205681209999999965e+03 5.909284111138375930e-07 1.221794132638021206e-06
1.213482770000000073e+03 5.933848271892350190e-07 1.226032553815111687e-06
1.221334810000000061e+03 5.959062070735705809e-07 1.231330414720938085e-06
1.229237650000000031e+03 5.990852332325467734e-07 1.238632745774248649e-06
1.237191630000000032e+03 6.023078640926114910e-07 1.245796858444065105e-06
1.245197079999999914e+03 6.059710093748452986e-07 1.253215196896798871e-06
1.253254339999999956e+03 6.094771211685224600e-07 1.259615801456661098e-06
1.261363720000000058e+03 6.140469294065214456e-07 1.267271987866271447e-06
1.269525579999999991e+03 6.150065222095790154e-07 1.268796404472301453e-06
1.277740250000000060e+03 6.142951032222956566e-07 1.267370749959391460e-06
1.286008080000000064e+03 6.139801398979522509e-07 1.265331258623142736e-06
1.294329410000000053e+03 6.146522636675282079e-07 1.265225891066884453e-06
1.302704580000000078e+03 6.167074196666793859e-07 1.272774968461940379e-06
1.311133939999999939e+03 6.177030669698702313e-07 1.279199139799828139e-06
1.319617839999999887e+03 6.209176886664227141e-07 1.287152506608326377e-06
1.328156649999999900e+03 6.228973202859643765e-07 1.293284822410799722e-06
1.336750700000000052e+03 6.250272147587380056e-07 1.297758808974324806e-06
1.345400360000000092e+03 6.255843506683693177e-07 1.297242058762376811e-06
1.354105999999999995e+03 6.259980477425292284e-07 1.298986287578158105e-06
1.362867960000000039e+03 6.290732896541103149e-07 1.306468754264082061e-06
1.371686619999999948e+03 6.302374202360097651e-07 1.309259921650694194e-06
1.380562339999999949e+03 6.329060918015774292e-07 1.315426765607880538e-06
1.389495490000000018e+03 6.350394070120185177e-07 1.320407104977677224e-06
1.398486450000000104e+03 6.356467731223976882e-07 1.322589263218228893e-06
1.407535589999999956e+03 6.391775075354656348e-07 1.329158961775875418e-06
1.416643270000000030e+03 6.419446599521184512e-07 1.334195990919591836e-06
1.425809899999999971e+03 6.449249287400677901e-07 1.341573019032453705e-06
1.435035830000000033e+03 6.461050894207093861e-07 1.343570793383040976e-06
1.444321459999999888e+03 6.462688270609892932e-07 1.342818263162043704e-06
1.453667179999999917e+03 6.490711532008367279e-07 1.339523926690395188e-06
1.463073370000000068e+03 6.495960874525394092e-07 1.334686775454833078e-06
1.472540430000000015e+03 6.511334922433124865e-07 1.337354679325089260e-06
1.482068739999999934e+03 6.550822364269522758e-07 1.337470147284244910e-06
1.491658709999999928e+03 6.570019242325573539e-07 1.340122466532627933e-06
1.501310729999999921e+03 6.565477380404840850e-07 1.343686775934179864e-06
1.511025200000000041e+03 6.583632801630838198e-07 1.347528427779844926e-06
1.520802539999999908e+03 6.588517034391797908e-07 1.354844623273540941e-06
1.530643139999999903e+03 6.597055793804225338e-07 1.358470951962752017e-06
1.540547420000000102e+03 6.627687268785895658e-07 1.355304412896474561e-06
1.550515779999999950e+03 6.645687096311828563e-07 1.353413019530012166e-06
1.560548649999999952e+03 6.679218343406597077e-07 1.354894914677963387e-06
1.570646430000000009e+03 6.695876833919816637e-07 1.357283518837396086e-06
1.580809549999999945e+03 6.708526538078541700e-07 1.363148488118596307e-06
1.591038440000000037e+03 6.743854919108795853e-07 1.371827346131567964e-06
1.601333509999999933e+03 6.781530252768590541e-07 1.378164645106236105e-06
1.611695200000000114e+03 6.818501882200506113e-07 1.384732043448133301e-06
1.622123939999999948e+03 6.848852215160655854e-07 1.390195065820233288e-06
1.632620159999999942e+03 6.880046487078689735e-07 1.390106629309649251e-06
1.643184289999999919e+03 6.899876821548412842e-07 1.391123004648004686e-06
1.653816780000000108e+03 6.921681965774143704e-07 1.396029195134759110e-06
1.664518070000000080e+03 6.950558128899218583e-07 1.403242702165141215e-06
1.675288610000000062e+03 6.922580555064128535e-07 1.407388971487612282e-06
1.686128840000000082e+03 6.924203541582253999e-07 1.411567190878367612e-06
1.697039209999999912e+03 6.958906075064480910e-07 1.416784304980395274e-06
1.708020179999999982e+03 6.973007008473246196e-07 1.424357944865466274e-06
1.719072200000000066e+03 6.981056316750019612e-07 1.421024692381136691e-06
1.730195739999999887e+03 6.997870751499403683e-07 1.419922503154943660e-06
1.741391249999999900e+03 7.027529364788872547e-07 1.421161880944455546e-06
1.752659210000000030e+03 7.046216721590489078e-07 1.419401364758927746e-06
1.764000080000000025e+03 7.036869318109910149e-07 1.426898542326398697e-06
1.775414330000000064e+03 7.026863254438754507e-07 1.432947172616554530e-06
1.786902430000000095e+03 7.035451702467903274e-07 1.438406282295082549e-06
1.798464879999999994e+03 7.047434946808969819e-07 1.441991927687794524e-06
1.810102139999999963e+03 7.084059350452929691e-07 1.448339132639519866e-06
1.821814699999999903e+03 7.122293834562931589e-07 1.452912191875078590e-06
1.833603049999999939e+03 7.157418178156816661e-07 1.456493607577204404e-06
1.845467679999999973e+03 7.182910716658087418e-07 1.459374213438103129e-06
1.857409069999999929e+03 7.213603102765626183e-07 1.463972883959676764e-06
1.869427740000000085e+03 7.258633337490172424e-07 1.472408536790306433e-06
1.881524179999999888e+03 7.297462558271309028e-07 1.477510980440635282e-06
1.893698889999999892e+03 7.322615167595733153e-07 1.477106719252419345e-06
1.905952379999999948e+03 7.355766884854174589e-07 1.480063731379407089e-06
1.918285149999999931e+03 7.357811770933417829e-07 1.483320722344505077e-06
1.930697730000000092e+03 7.361945740232282363e-07 1.482483308929277947e-06
1.943190620000000081e+03 7.405017673936410898e-07 1.487467128211381230e-06
1.955764359999999897e+03 7.405265524461825595e-07 1.490668629248326763e-06
1.968419450000000097e+03 7.371879024511249419e-07 1.493041930859102525e-06
1.981156430000000000e+03 7.373143180543840376e-07 1.498494545252937951e-06
1.993975820000000112e+03 7.355454121295540851e-07 1.501690284583430438e-06
2.006878169999999955e+03 7.345241443369277229e-07 1.504805073868146574e-06
2.019864000000000033e+03 7.388508691946466932e-07 1.510887482902260260e-06
2.032933860000000095e+03 7.407639943962646772e-07 1.517365890493656315e-06
2.046088289999999915e+03 7.424578085913940976e-07 1.521143540129344582e-06
2.059327839999999924e+03 7.438077325767780522e-07 1.518797715127611698e-06
2.072653049999999894e+03 7.403388685180219451e-07 1.511065630848143693e-06
2.086064490000000205e+03 7.365788192533839764e-07 1.509760116812676958e-06
2.099562710000000152e+03 7.389432267942860093e-07 1.514860256645963342e-06
2.113148279999999886e+03 7.412052123690732723e-07 1.514709232280220425e-06
2.126821750000000065e+03 7.433741023907979427e-07 1.518245523282577595e-06
2.140583689999999933e+03 7.474226898461332581e-07 1.524403913819490266e-06
2.154434690000000046e+03 7.510594070882200924e-07 1.528631820771463085e-06
2.168375309999999899e+03 7.553418567088405761e-07 1.538779935367158443e-06
2.182406140000000050e+03 7.547374361779639620e-07 1.526886171947836290e-06
2.196527750000000196e+03 7.560016478252245873e-07 1.517928231304664122e-06
2.210740740000000187e+03 7.547440820917440226e-07 1.518573631315011673e-06
2.225045700000000124e+03 7.512563940008282002e-07 1.514169426659610067e-06
2.239443220000000110e+03 7.560069589619709584e-07 1.522100515555873914e-06
2.253933899999999994e+03 7.574590730719150362e-07 1.523466527614512792e-06
2.268518349999999828e+03 7.559469997652963415e-07 1.523977858975097424e-06
2.283197169999999915e+03 7.581517802086973717e-07 1.531946876521794212e-06
2.297970969999999852e+03 7.613902527808254952e-07 1.535494660370834052e-06
2.312840360000000146e+03 7.627099161424602395e-07 1.533372440645316057e-06
2.327805980000000091e+03 7.660159856527024335e-07 1.537443160387465861e-06
2.342868419999999787e+03 7.671291656359297344e-07 1.530339805048479148e-06
2.358028339999999844e+03 7.688741461878801466e-07 1.526347403409663470e-06
2.373286340000000109e+03 7.719066904708911241e-07 1.534714141956187379e-06
2.388643079999999827e+03 7.726851713430512272e-07 1.540975375681062853e-06
2.404099180000000160e+03 7.714918065689290235e-07 1.548618679050806709e-06
2.419655299999999897e+03 7.704579922773473333e-07 1.554637231945692133e-06
2.435312069999999949e+03 7.721301744488035457e-07 1.560770802419886636e-06
2.451070160000000214e+03 7.738366824660990241e-07 1.562509934699533282e-06
2.466930209999999988e+03 7.777793321236875420e-07 1.565749008837655872e-06
2.482892879999999877e+03 7.803717977783005112e-07 1.568087511238061977e-06
2.498958839999999782e+03 7.835399705621028535e-07 1.573038835655031296e-06
2.515128760000000057e+03 7.882176742030343066e-07 1.582269745664883509e-06
2.531403319999999894e+03 7.921241921955120271e-07 1.588025856195099073e-06
2.547783170000000155e+03 7.959091225525916184e-07 1.593861135142532399e-06
2.564269020000000182e+03 8.008327000864360648e-07 1.602806418223639058e-06
2.580861539999999877e+03 8.044339848498272132e-07 1.611952512926068412e-06
2.597561430000000200e+03 8.075176307620862360e-07 1.619857725821162239e-06
2.614369369999999890e+03 8.109800781984432941e-07 1.623824074771398305e-06
2.631286070000000109e+03 8.138029802712182077e-07 1.630509422868261685e-06
2.648312240000000202e+03 8.136534684605685704e-07 1.634856833086363283e-06
2.665448580000000220e+03 8.108960141979470289e-07 1.631578300668683202e-06
2.682695799999999963e+03 8.116751537601815435e-07 1.636239341068464387e-06
2.700054619999999886e+03 8.132778254461191629e-07 1.641865673924616504e-06
2.717525759999999991e+03 8.155035486709094091e-07 1.649492834179060322e-06
